name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
cerdanyola del valles,2021-09-24,25.3,14.8,19.9,25.3,14.8,19.9,14.8,74.1,0,0,0,,0,0,30.4,12.1,17.8,1017.6,74,10.4,96.5,8.2,4,,2021-09-24T07:40:55,2021-09-24T19:45:11,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-09-25,28.3,19.9,23.5,29.7,19.9,23.8,18.8,76,0.088,100,4.17,rain,0,0,22.5,15,187.8,1016.5,58.4,10.3,167.8,14.8,7,,2021-09-25T07:41:57,2021-09-25T19:43:27,0.64,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-09-26,28.7,18.6,23,28.3,18.6,22.9,17.1,72.9,0,0,0,,0,0,28.1,25.9,216,1017.9,35.7,10.3,193,16.9,7,,2021-09-26T07:42:59,2021-09-26T19:41:44,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-09-27,29,16.1,22,28.8,16.1,22,15.3,69.1,0,0,0,,0,0,25.7,17.2,251.1,1019.8,70.8,10.3,182,15.8,7,,2021-09-27T07:44:02,2021-09-27T19:40:01,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-09-28,26.5,16.1,21.2,26.5,16.1,21.2,16.5,76,0,0,0,,0,0,37.9,26.6,243.1,1021.1,49.1,10.4,192.9,16.6,7,,2021-09-28T07:45:04,2021-09-28T19:38:18,0.74,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-09-29,23.8,17.6,20.7,23.8,17.6,20.7,17.2,80.5,8.076,100,8.33,rain,0,0,24.3,18.2,206.2,1023.1,57.2,10.4,102,8.9,4,,2021-09-29T07:46:07,2021-09-29T19:36:36,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-09-30,24.2,17.1,20.3,24.2,17.1,20.3,16.1,77.9,0,0,0,,0,0,30.6,18.7,229.8,1024.4,54.7,10.4,124.7,10.7,5,,2021-09-30T07:47:10,2021-09-30T19:34:54,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-10-01,23.4,13.1,18.7,23.4,13.1,18.7,15.5,82.2,0,0,0,,0,0,29.5,17.2,114.2,1020.7,40.1,10.3,114.1,10,5,,2021-10-01T07:48:13,2021-10-01T19:33:12,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08186099999,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-02,25.5,14.7,20.3,25.5,14.7,20.3,16.6,80.4,0,0,0,,0,0,33,19.6,203.8,1016.7,30,10.3,162.8,14,7,,2021-10-02T07:49:16,2021-10-02T19:31:30,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-03,24.9,21.1,22.8,24.9,21.1,22.8,18.7,78,0.201,100,8.33,rain,0,0,38.4,22.1,193.9,1010.4,60.4,9.8,64.9,5.6,3,,2021-10-03T07:50:19,2021-10-03T19:29:49,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-04,20.3,13.4,15.5,20.3,13.4,15.5,13.6,88.7,34.757,100,62.5,rain,0,0,25.2,15.4,285.4,1015.3,72.5,9.3,57.8,5,2,,2021-10-04T07:51:23,2021-10-04T19:28:08,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-05,23.9,10.1,17.1,23.9,10.1,17.1,10.5,68.3,0,0,0,,0,0,35.3,20,271.8,1017.4,21.7,10.5,172.5,14.8,6,,2021-10-05T07:52:27,2021-10-05T19:26:28,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-10-06,21.3,14.1,18.2,21.3,14.1,18.2,12.9,71.7,0,0,0,,0,0,29.3,18.4,241.4,1021.4,63.5,10.4,109.3,9.6,5,,2021-10-06T07:53:32,2021-10-06T19:24:48,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-07,23.4,11.6,16.9,23.4,11.6,16.9,12.4,76.3,0,0,0,,0,0,25.2,12.5,258,1020.3,33.2,10.5,150.3,12.9,6,,2021-10-07T07:54:36,2021-10-07T19:23:09,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-08,22,12.6,17.2,22,12.6,17.2,12.5,74.6,0,0,0,,0,0,35.7,15.6,218.7,1019.7,29.5,10.5,147.3,12.7,6,,2021-10-08T07:55:41,2021-10-08T19:21:30,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-09,20.2,14.5,17.3,20.2,14.5,17.3,13.9,81.1,0,0,0,,0,0,21,12.8,151.8,1020.7,79.5,10.4,62,5.2,3,,2021-10-09T07:56:46,2021-10-09T19:19:52,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,D4982,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-10-10,20,15.3,17.7,20,15.3,17.7,13.1,75.2,0.737,100,4.17,rain,0,0,21.2,13.1,130.9,1021.8,91.8,10.4,69.6,6,3,,2021-10-10T07:57:52,2021-10-10T19:18:14,0.14,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-10-11,23.6,11.2,16.8,23.6,11.2,16.8,11.9,74.9,0,0,0,,0,0,22.5,13.1,255,1021.4,33.1,10.5,156,13.4,6,,2021-10-11T07:58:57,2021-10-11T19:16:37,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-12,23.1,10.2,16.3,23.1,10.2,16.3,11,73.4,0,0,0,,0,0,21.1,15.6,268.7,1018.1,7,10.4,152.9,13.2,7,,2021-10-12T08:00:04,2021-10-12T19:15:01,0.21,Clear,Clear conditions throughout the day.,clear-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-10-13,21.2,11.1,16.3,21.2,11.1,16.3,11.4,74.1,0,0,0,,0,0,38.9,15.8,228.4,1018.2,57.8,9.9,92.6,7.8,5,,2021-10-13T08:01:10,2021-10-13T19:13:26,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,E9530,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-14,20.5,11.6,16.4,20.5,11.6,16.4,10.7,70,0,0,0,,0,0,24.3,17.2,139.9,1022.4,63.6,10.4,129,10.9,6,,2021-10-14T08:02:17,2021-10-14T19:11:51,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-15,23,12.5,17.8,23,12.5,17.8,13.8,78.9,0,0,0,,0,0,28.1,12.6,273.6,1018.3,34.6,10.2,104.7,9.1,4,,2021-10-15T08:03:24,2021-10-15T19:10:17,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-16,21.9,15,17.8,21.9,15,17.8,14,79.4,0,0,0,,0,0,18.7,18.7,128.1,1017.4,77,9.7,117,10.4,6,,2021-10-16T08:04:31,2021-10-16T19:08:44,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-17,21,14.4,17.8,21,14.4,17.8,14.2,79.3,0,0,0,,0,0,17.2,15.5,101.7,1018.9,69.5,10.3,77.6,6.7,4,,2021-10-17T08:05:39,2021-10-17T19:07:11,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-18,22.5,14.5,18.3,22.5,14.5,18.3,15.4,84.2,0,0,0,,0,0,31.7,13.7,166.8,1023,54.3,9.5,49.9,4.3,3,,2021-10-18T08:06:47,2021-10-18T19:05:40,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-19,23.7,14.6,18.7,23.7,14.6,18.7,15.3,81.5,0,0,0,,0,0,30.2,20.5,226.8,1025.9,42.2,9.5,118.7,10.5,6,,2021-10-19T08:07:55,2021-10-19T19:04:09,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-10-20,22.1,15.2,18.7,22.1,15.2,18.7,15.6,82.5,0,0,0,,0,0,34.7,14.4,247.5,1022.4,74.3,10.3,59.6,5.1,3,,2021-10-20T08:09:04,2021-10-20T19:02:40,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-21,20,13.6,17.1,20,13.6,17.1,14.3,84.2,0.232,100,12.5,rain,0,0,22.2,13.8,118.2,1017.2,55.2,10.2,57.5,4.9,3,,2021-10-21T08:10:13,2021-10-21T19:01:11,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-10-22,20.3,13.1,16.2,20.3,13.1,16.2,11.8,76.2,0,0,0,,0,0,16.1,12.6,301.1,1018.8,50.7,10.3,98.9,8.6,5,,2021-10-22T08:11:22,2021-10-22T18:59:43,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-23,19.8,8.9,13.8,19.8,7.9,13.7,8.7,73.8,0,0,0,,0,0,50,14.6,305.1,1021.1,43.4,10.4,120.7,10.5,6,,2021-10-23T08:12:32,2021-10-23T18:58:17,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-24,21.9,7.7,14.3,21.9,6.3,14.2,9.3,74.3,0,0,0,,0,0,42.5,17.4,352,1022.6,23.2,10.4,124.3,10.7,6,,2021-10-24T08:13:42,2021-10-24T18:56:52,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-25,20.5,9.8,14.8,20.5,8.9,14.8,11.7,82.5,0,0,0,,0,0,21.6,15.3,146.3,1021.7,30.6,10.2,122.1,10.6,5,,2021-10-25T08:14:52,2021-10-25T18:55:27,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-26,21.7,9.8,15.4,21.7,9.4,15.4,10.6,75.4,0,0,0,,0,0,25.5,15.1,244.9,1022.7,17,9.2,117.5,10.2,5,,2021-10-26T08:16:03,2021-10-26T18:54:04,0.69,Clear,Clear conditions throughout the day.,clear-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-27,20.4,8.3,13.9,20.4,8.3,13.8,9.8,77.7,0,0,0,,0,0,24.6,16.7,47.8,1022.5,27.5,10.4,95.9,8.2,4,,2021-10-27T08:17:13,2021-10-27T18:52:42,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-10-28,20.1,8.2,13.6,20.1,7.2,13.4,9.8,79.5,0,0,0,,0,0,21.2,12.8,272.9,1018.5,26.8,10.2,111.3,9.7,5,,2021-10-28T08:18:25,2021-10-28T18:51:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-10-29,21,11.2,15.9,21,11.2,15.9,12.8,82.6,7.046,100,16.67,rain,0,0,33.6,12.5,248.9,1013.2,68.9,9.7,69.3,5.9,4,,2021-10-29T08:19:36,2021-10-29T18:50:02,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-10-30,20.6,16.1,17.6,20.6,16.1,17.6,16.3,92.5,19.291,100,50,rain,0,0,44.5,11.5,254.3,1008.2,82.6,8.3,32.2,2.8,2,,2021-10-30T08:20:48,2021-10-30T18:48:44,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-10-31,24.4,14.1,18.6,24.4,14.1,18.6,15.5,83.9,0.148,100,8.33,rain,0,0,25.6,23.5,256.9,1008.5,43.5,9.8,92,8.3,5,,2021-10-31T07:22:00,2021-10-31T17:47:28,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-11-01,21.7,13.1,17.8,21.7,13.1,17.8,11.1,67.6,1.468,100,29.17,rain,0,0,36.8,25.9,270.9,1007,26.3,9.7,81.4,7.1,6,,2021-11-01T07:23:12,2021-11-01T17:46:13,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-02,17.6,9.8,13.6,17.6,8.6,13.6,5.6,58.8,0,0,0,,0,0,32.7,15.9,266.8,1008.7,54.4,10.5,82,7,3,,2021-11-02T07:24:24,2021-11-02T17:44:59,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-03,15.2,8.7,12,15.2,8,12,6.5,69.8,0.193,100,16.67,rain,0,0,30.6,18.2,302.6,1003.2,36.3,10.5,55.3,4.8,3,,2021-11-03T07:25:37,2021-11-03T17:43:46,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-04,15.7,5,9.8,15.7,3.3,9.3,6,77.6,1.771,100,16.67,rain,0,0,28.8,11,291.2,1011.5,48.2,10.4,68.1,5.8,4,,2021-11-04T07:26:49,2021-11-04T17:42:36,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-05,15,5.5,9.7,15,3.8,9.3,5,74.2,0.221,100,4.17,rain,0,0,44.6,10.9,313.9,1018.4,58.2,10.4,76,6.5,4,,2021-11-05T07:28:02,2021-11-05T17:41:26,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-11-06,17.5,2.8,8.9,17.5,0.7,8,0.5,58.8,0,0,0,,0,0,42.5,10.5,329.4,1021.8,33.8,10.5,73.4,6.3,5,,2021-11-06T07:29:15,2021-11-06T17:40:19,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-07,17.1,3.2,9.4,17.1,2.6,9,0.6,56.9,0,0,0,,0,0,19.8,18.9,300.1,1017.9,18.3,10.4,67.8,5.9,5,,2021-11-07T07:30:28,2021-11-07T17:39:12,0.09,Clear,Clear conditions throughout the day.,clear-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-08,18.7,4.7,10.9,18.7,3.3,10.4,4.6,67.3,0,0,0,,0,0,20.6,11.8,302.7,1014.3,7.7,10.5,62.2,5.4,4,,2021-11-08T07:31:41,2021-11-08T17:38:08,0.12,Clear,Clear conditions throughout the day.,clear-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-09,15.8,6.3,11.5,15.8,5,11.3,6,71,0.284,100,12.5,rain,0,0,46.4,27.2,26.3,1017.2,49.4,12.4,58.6,5.3,3,,2021-11-09T07:32:54,2021-11-09T17:37:05,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-10,16.2,9.1,13.6,16.2,8,13.5,10.2,81,15.894,100,58.33,rain,0,0,39.5,21.6,14.5,1016.1,64.4,12.5,21.6,2,1,,2021-11-10T07:34:07,2021-11-10T17:36:04,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-11,17.5,11.2,14.7,17.5,11.2,14.7,11.6,81.9,9.75,100,50,rain,0,0,57,26.9,31.1,1016.3,69.3,10.2,43,3.6,2,,2021-11-11T07:35:21,2021-11-11T17:35:05,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,C8593,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-11-12,18.5,11.9,14.4,18.5,11.9,14.4,10.5,78.2,0.469,100,12.5,rain,0,0,41.6,13,332.4,1015.5,54.3,10.4,38.6,3.5,3,,2021-11-12T07:36:34,2021-11-12T17:34:08,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-13,19,11.5,14.7,19,11.5,14.7,9.9,73.3,0.147,100,4.17,rain,0,0,23.2,11.8,271,1017.2,43.3,10.3,67.6,5.8,4,,2021-11-13T07:37:47,2021-11-13T17:33:12,0.3,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-14,15.6,9.2,13,15.6,8,12.9,9.5,79.8,4.285,100,12.5,rain,0,0,44.6,11.6,328.8,1014.9,64.3,10.1,53,4.6,3,,2021-11-14T07:38:59,2021-11-14T17:32:18,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-15,14.2,8.5,11.2,14.2,7.3,11.1,8.5,84.8,3.278,100,25,rain,0,0,17.6,9,293.2,1014.8,46,9.7,44.7,3.8,2,,2021-11-15T07:40:12,2021-11-15T17:31:26,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LEBL,08186099999,LEGE,08180099999,D4982,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-16,13,7,9.5,13,5.3,9.5,7,84.1,1.8,100,25,rain,0,0,19.5,9.9,305.6,1017.1,58.2,10,33.5,2.9,1,,2021-11-16T07:41:24,2021-11-16T17:30:37,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-17,15.1,5.2,9.6,15.1,4.8,9.2,5.6,77.8,0,0,0,,0,0,24.7,15.5,290.7,1019.5,28.6,10.4,63.5,5.4,4,,2021-11-17T07:42:36,2021-11-17T17:29:49,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-18,15.9,4.9,9.5,15.9,3.1,9.1,5.4,77,0,0,0,,0,0,40.7,11,300,1026.2,27.4,10.3,64.2,5.5,4,,2021-11-18T07:43:48,2021-11-18T17:29:03,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-19,16.4,4,9.2,16.4,2.5,8.7,6.1,82.3,0,0,0,,0,0,15.6,11.1,291.2,1028.6,0.7,9.4,63.5,5.4,3,,2021-11-19T07:45:00,2021-11-19T17:28:19,0.5,Clear,Clear conditions throughout the day.,clear-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-20,14.6,4.2,9.4,14.6,3.5,9.2,6.7,84,0,0,0,,0,0,38.9,7.1,312.9,1024.1,34,8.3,54,4.8,3,,2021-11-20T07:46:11,2021-11-20T17:27:37,0.54,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"LEBL,C8593,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-21,16.8,8.3,11.7,16.8,8.2,11.7,8.8,83.2,0,0,0,,0,0,14.2,11,49.2,1013.3,27.9,9.7,56.8,4.8,3,,2021-11-21T07:47:21,2021-11-21T17:26:57,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-22,14,7.7,11.1,14,7.7,11.1,8.2,82.6,1.365,100,41.67,rain,0,0,34,20.7,60.9,1010.8,69.3,9.5,57,4.9,3,,2021-11-22T07:48:31,2021-11-22T17:26:20,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,08186099999,LEGE,08180099999,D4982,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-23,13.2,10.2,11.5,13.2,10.2,11.5,7.9,79,29.258,100,33.33,rain,0,0,59.4,25,50.8,1013.4,85.8,9.5,23.9,2,1,,2021-11-23T07:49:41,2021-11-23T17:25:44,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-24,12.9,7.6,10.2,12.9,6.6,9.8,8.8,91.4,18.313,100,62.5,rain,0,0,53.6,20.9,43.9,1010.1,69.8,9.2,19.4,1.6,1,,2021-11-24T07:50:50,2021-11-24T17:25:11,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-25,12.6,7.3,9.4,12.6,5.9,8.4,6.5,82.4,12.068,100,41.67,rain,0,0,45.6,15,354,1004.4,62.8,10,38.8,3.3,2,,2021-11-25T07:51:58,2021-11-25T17:24:40,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-26,12.2,5.6,8.6,12.2,4.2,7.5,3.9,73.1,0.074,100,16.67,rain,0,0,30.7,22.3,294.3,1004.7,32.7,10.5,38.7,3.3,2,,2021-11-26T07:53:05,2021-11-26T17:24:11,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-11-27,11.7,4.4,7.8,11.7,2.2,6.2,2.3,69.2,0,0,0,,0,0,37.9,23,273.4,999.5,43,10.5,42.2,3.7,2,,2021-11-27T07:54:12,2021-11-27T17:23:44,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,D4982,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-11-28,10.1,3.9,6.3,10.1,0.3,3.2,-0.3,63.1,0,0,0,,0,0,51.9,26.9,271.5,1004.2,31.3,10.5,44.9,3.9,2,,2021-11-28T07:55:18,2021-11-28T17:23:20,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
