name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
cerdanyola del valles,2022-01-01,20.9,3.2,9.5,20.9,2.9,9.1,5.7,80,0,0,0,,0,0,16.9,8.8,291.5,1026.5,0.4,9.6,38.7,1.3,1,,2022-01-01T08:17:59,2022-01-01T17:32:09,0.95,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-02,15,2.4,8.5,15,2.4,8.5,6.4,87.8,0,0,0,,0,0,17,8.7,17.1,1027.3,31.7,7,85.8,3.5,2,,2022-01-02T08:18:04,2022-01-02T17:33:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-03,16.9,4.8,10.4,16.9,4.8,10.3,7.6,84.3,0,0,0,,0,0,22.7,11.8,250.3,1023.8,23.3,6.6,65.9,2.5,1,,2022-01-03T08:18:07,2022-01-03T17:33:54,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-04,20.6,8.7,14,20.6,7.7,13.8,6.4,62.3,0,0,0,,0,0,26.9,22.7,253.4,1010.9,2.3,10,52.5,2.1,2,,2022-01-04T08:18:08,2022-01-04T17:34:49,0.06,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-05,12.2,3,9,12.2,1.6,8.2,5.6,79.4,4.877,100,29.17,rain,0,0,42,13.4,278.6,1008.7,46.2,10,80.2,3,2,,2022-01-05T08:18:06,2022-01-05T17:35:46,0.09,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-06,11.1,-0.8,4.2,11.1,-3.7,2.5,-3.1,62,0.015,100,4.17,rain,0,0,25.2,21.1,291.4,1016.3,0.1,10.5,42.8,1.6,1,,2022-01-06T08:18:01,2022-01-06T17:36:44,0.12,Rain,Clear conditions throughout the day with early morning rain.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-07,11.1,0,4.5,11.1,-1.9,3.8,-2.1,64.3,0,0,0,,0,0,20.5,9.4,309.8,1022.2,0.2,10.5,47.7,1.8,1,,2022-01-07T08:17:55,2022-01-07T17:37:43,0.15,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-08,13,3,7.8,13,0.9,7,1.2,63.3,0,0,0,,0,0,24.3,22.9,281,1021,6.2,10.5,90.8,3.3,2,,2022-01-08T08:17:46,2022-01-08T17:38:44,0.19,Clear,Clear conditions throughout the day.,clear-day,"D1298,08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-09,15,8,10.6,15,5.7,9.7,3.5,61.8,0,0,0,,0,0,41.8,32.4,280.8,1013.1,7.7,10.5,82.3,2.8,2,,2022-01-09T08:17:35,2022-01-09T17:39:45,0.25,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-10,9.4,6.8,8.6,9.4,5.4,8.2,6.6,87.5,0.056,100,12.5,rain,0,0,35.5,9.6,353.9,1014,83.3,9,13.5,0.7,0,10,2022-01-10T08:17:21,2022-01-10T17:40:49,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-11,15,3.7,8.2,15,1.2,7.8,5.2,83.2,0,0,0,,0,0,31.1,14.6,289.5,1022.3,21.6,9.2,25.2,2,1,10,2022-01-11T08:17:05,2022-01-11T17:41:53,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-12,12.1,3.8,8.1,12.1,1.5,7.7,3.9,75.7,0,0,0,,0,0,28.6,14.7,110.7,1028.8,71.2,10.2,45,3.3,1,10,2022-01-12T08:16:47,2022-01-12T17:42:58,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-13,13,-0.1,4.7,13,-2.2,3.8,0.6,77.3,0,0,0,,0,0,17.4,10.8,310.6,1033.7,0.2,10.1,30.4,2.2,2,10,2022-01-13T08:16:27,2022-01-13T17:44:05,0.35,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-14,13,-0.9,4.7,13,-4.5,3.4,-0.7,69.6,0,0,0,,0,0,21.2,10.4,313.5,1033.1,0.2,10.4,36.5,2.8,2,10,2022-01-14T08:16:04,2022-01-14T17:45:12,0.38,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-15,13,-1.5,5.2,13,-1.5,4.5,-2.6,61.5,0,0,0,,0,0,22.2,12,280.1,1026.7,0,10.4,40.2,2.9,2,10,2022-01-15T08:15:39,2022-01-15T17:46:21,0.42,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-16,13,-1.9,3.8,13,-4,3.3,-3.9,60.6,0,0,0,,0,0,19.9,9.6,317.8,1028.6,0,10.3,48.5,3.7,2,10,2022-01-16T08:15:12,2022-01-16T17:47:30,0.45,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-17,15,-1.9,5.3,15,-2.8,4.8,-3.1,57,0,0,0,,0,0,16.1,11.8,263.9,1031,0,10.4,51.4,4,2,10,2022-01-17T08:14:43,2022-01-17T17:48:40,0.48,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-18,12.1,-0.9,5,12.1,-2.7,4.3,0.4,73.8,0,0,0,,0,0,23.2,12.1,329.9,1030.3,0.1,10.1,56.5,4.1,3,10,2022-01-18T08:14:11,2022-01-18T17:49:51,0.5,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-19,12,0.3,5.7,12,-1.7,4.9,2.5,81.9,0,0,0,,0,0,17.8,9.6,281.9,1030.8,37.8,7.2,47.1,3.6,2,10,2022-01-19T08:13:38,2022-01-19T17:51:02,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-20,13,0.9,5.8,13,-1.4,4.9,1.5,76.1,0,0,0,,0,0,23.3,12.3,280,1026.5,5.7,7.1,63.5,4.7,3,10,2022-01-20T08:13:02,2022-01-20T17:52:15,0.59,Clear,Clear conditions throughout the day.,clear-day,"C8593,08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-21,9.3,0.1,4.3,7.1,-1.6,2.8,0.5,77.4,0,0,0,rain,0,0,21.6,16.7,311.1,1025.2,33.8,9.3,66.9,5,4,10,2022-01-21T08:12:24,2022-01-21T17:53:27,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8593,08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-22,11,-0.9,3.8,11,-3.8,2.6,-1.9,68.9,0,0,0,rain,0,0,22.1,15.5,296.1,1029.3,3.7,10.3,72,5.3,4,10,2022-01-22T08:11:44,2022-01-22T17:54:41,0.66,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-23,12,-1.9,4.2,12,-4.5,3.1,-0.1,75.2,0,0,0,,0,0,19,10.9,275.6,1028.8,0.1,10.3,71.2,5.3,4,10,2022-01-23T08:11:02,2022-01-23T17:55:55,0.69,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-24,13,-0.8,5.1,13,-2.8,4.2,1.6,80.4,0,0,0,,0,0,18.7,9.7,293.6,1029.4,4.8,9.7,68.5,5.2,4,10,2022-01-24T08:10:18,2022-01-24T17:57:09,0.73,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-25,13.8,-0.7,5.3,13.8,-1.1,4.7,2,81.3,0,0,0,,0,0,16.6,12.6,325.9,1032.1,0.1,9.4,81.3,6.4,4,10,2022-01-25T08:09:32,2022-01-25T17:58:24,0.75,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-26,15.5,-0.1,6.8,15.5,-0.1,6.6,1.6,73.2,0,0,0,,0,0,21.6,9.5,285.4,1029.9,5.8,8.1,70.3,5.4,4,10,2022-01-26T08:08:44,2022-01-26T17:59:39,0.8,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-27,14.9,0.1,6.3,14.9,-2.6,5.3,1,71.1,0,0,0,,0,0,17.6,12.8,315.8,1028.4,0,10.2,69.9,5.4,4,10,2022-01-27T08:07:55,2022-01-27T18:00:54,0.83,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-28,18,-0.8,7,18,-2.3,6.5,-1.4,59.8,0,0,0,,0,0,33.6,14.8,296.9,1029.4,0.1,10.2,73,5.4,4,10,2022-01-28T08:07:03,2022-01-28T18:02:10,0.87,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-29,17.4,0.5,7.6,17.4,-0.8,7.3,-1,56.6,0,0,0,,0,0,18.3,13.1,303.5,1031.5,0.1,10.2,73.1,5.4,4,10,2022-01-29T08:06:09,2022-01-29T18:03:25,0.9,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-30,19.9,-0.9,8.5,19.9,-1.4,8.2,-1.3,53.6,0,0,0,,0,0,16.5,12.3,285.2,1026.3,0,10,73.9,5.5,4,10,2022-01-30T08:05:14,2022-01-30T18:04:41,0.94,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-01-31,16,3.1,8.8,16,1.7,8.2,1.8,62.9,0,0,0,,0,0,23.1,12.9,288.6,1020.5,2.6,10.1,78.8,5.9,4,10,2022-01-31T08:04:16,2022-01-31T18:05:58,0.97,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-01,17,2.9,9.1,17,0.6,8.7,1.8,64.6,0,0,0,,0,0,22.2,15.2,288.4,1022.5,7,9.1,70.6,5.3,4,10,2022-02-01T08:03:17,2022-02-01T18:07:14,0,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-02,19.9,6.1,11.4,19.9,4,10.9,4,61.5,0,0,0,,0,0,22.2,13.5,290.6,1023.2,0.1,10.4,71.9,5.4,4,10,2022-02-02T08:02:17,2022-02-02T18:08:30,0.04,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-03,21.8,2.1,10,21.8,1.9,9.8,3.5,66.7,0,0,0,,0,0,26.5,13.3,261.9,1020.1,0.4,10.2,84.7,6.4,4,10,2022-02-03T08:01:14,2022-02-03T18:09:47,0.07,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-04,15,4.8,9.5,15,3.2,9.2,6.3,81.1,0,0,0,rain,0,0,23.3,11.9,270.3,1020.1,17.9,9.4,73.9,5.4,3,10,2022-02-04T08:00:10,2022-02-04T18:11:03,0.1,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-05,14.2,6.7,9.9,14.2,5.3,9.7,7.9,88.1,0,0,0,rain,0,0,12.3,9.4,305.4,1023.7,42.3,6.6,54.3,3.9,2,10,2022-02-05T07:59:04,2022-02-05T18:12:19,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-06,15,5.2,9.8,15,2.7,9.3,2.7,63.8,0,0,0,,0,0,27,17.3,281,1027,36.1,9.9,90.8,6.6,4,10,2022-02-06T07:57:57,2022-02-06T18:13:36,0.17,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-07,17,2.2,9.1,17,0.7,8.5,1.6,61.6,0,0,0,,0,0,21.9,14.3,293,1026,0.1,10.5,98,7.4,5,10,2022-02-07T07:56:48,2022-02-07T18:14:52,0.2,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-08,16,3.1,9,16,0.7,8.6,5.1,77.5,0,0,0,,0,0,24,13.4,231.9,1031.2,16.3,10.2,79,6.1,4,10,2022-02-08T07:55:38,2022-02-08T18:16:08,0.25,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-09,16.9,3.9,9.5,16.9,1.6,9.2,5.6,78.4,0,0,0,,0,0,28.9,14.2,251.5,1031.2,6.7,8.4,104.3,8.2,5,10,2022-02-09T07:54:26,2022-02-09T18:17:24,0.27,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,D4982,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-10,15.4,1.9,7.7,15.4,-0.4,7.3,4.1,80.1,0,0,0,,0,0,24.8,11.4,251.7,1027.9,8.4,10.2,89.1,7,5,10,2022-02-10T07:53:13,2022-02-10T18:18:40,0.3,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,D4982,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-11,16.6,2.9,8.9,16.6,0.7,8.4,4.4,75.4,0,0,0,,0,0,29.9,20.3,256.5,1025.7,1.7,10,114,9,5,10,2022-02-11T07:51:58,2022-02-11T18:19:56,0.33,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,D4982,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-12,11.2,7.1,9.9,11.2,6.3,9.6,6.5,80.2,3.666,100,12.5,rain,0,0,25.6,16.3,117.4,1025.6,87.4,10,38.4,3.1,1,10,2022-02-12T07:50:42,2022-02-12T18:21:11,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C8593,08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-13,15.1,7.1,10.9,15.1,7.1,10.9,8.5,86.1,0.388,100,12.5,rain,0,0,47.5,20.2,219.7,1021.1,70.6,10.3,73.5,5.5,3,10,2022-02-13T07:49:25,2022-02-13T18:22:26,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-14,16,6.9,12.2,16,6.9,12.2,6.2,69.6,0.139,100,12.5,rain,0,0,46.1,21.7,266.4,1013.4,52.7,10.3,106.2,8.4,5,10,2022-02-14T07:48:06,2022-02-14T18:23:41,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-15,16,3.9,9.7,16,2.6,9,1.6,61,0,0,0,,0,0,39.2,18.2,283.7,1020.7,1.6,10.5,129.3,10.1,6,10,2022-02-15T07:46:46,2022-02-15T18:24:56,0.46,Clear,Clear conditions throughout the day.,clear-day,"D1298,08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-16,16,5.1,10.1,16,4.2,9.7,3.6,66.2,0,0,0,,0,0,31.7,21.4,285,1021.8,13.6,10.5,88.2,7,3,10,2022-02-16T07:45:25,2022-02-16T18:26:11,0.5,Clear,Clear conditions throughout the day.,clear-day,"D1298,08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-17,21,6,12.7,21,4.2,12.2,6.1,66.5,0,0,0,,0,0,26.3,20.6,285.6,1022,0.5,10.5,141.1,11.2,6,10,2022-02-17T07:44:03,2022-02-17T18:27:25,0.53,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-18,21.9,5.8,13.1,21.9,5.8,13.1,7.1,70.5,0,0,0,,0,0,40.7,18.8,230,1017.2,0.1,10.1,143.5,11.3,6,10,2022-02-18T07:42:39,2022-02-18T18:28:39,0.56,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-19,12.3,7.1,9.9,12.3,6.4,9.6,7.2,83.9,0.198,100,16.67,rain,0,0,22.7,11.3,303.2,1020,73.7,8.9,22.6,1.7,1,10,2022-02-19T07:41:14,2022-02-19T18:29:53,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-20,17,5.5,10.6,17,3.1,9.7,2.7,61.2,0.015,100,4.17,rain,0,0,26.4,16.6,271,1025.8,29.8,10.5,150.4,11.7,6,10,2022-02-20T07:39:49,2022-02-20T18:31:06,0.63,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-21,20,4.9,12,20,3,11.5,4.2,61.3,0,0,0,,0,0,48.2,19.9,288.2,1022.1,0.2,10.5,153.2,12.1,6,10,2022-02-21T07:38:22,2022-02-21T18:32:19,0.67,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-22,16.7,6.1,10.6,16.7,4.7,10.1,3.2,62.1,0,0,0,,0,0,28.4,18.2,232.5,1026,1.4,10.3,154.1,12.3,6,10,2022-02-22T07:36:55,2022-02-22T18:33:32,0.71,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-23,17.3,4,10.1,17.3,2.2,9.8,5.1,73.2,0,0,0,,0,0,34.6,18.4,227,1025.2,13.8,10.2,157.3,12.6,6,10,2022-02-23T07:35:26,2022-02-23T18:34:45,0.75,Clear,Clear conditions throughout the day.,clear-day,"D1298,08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-24,17.4,7.7,11.9,17.4,7.7,11.8,7.5,76.9,0,0,0,,0,0,32,16.5,204.2,1021.6,6.4,10,145.8,11.4,5,10,2022-02-24T07:33:56,2022-02-24T18:35:57,0.78,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-25,15,7.1,10.5,15,5.8,10.3,6.9,79,0,0,0,rain,0,0,26.3,14.4,194.9,1024.5,35.1,10.3,68.3,5.2,3,10,2022-02-25T07:32:26,2022-02-25T18:37:09,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-26,12.1,8.4,10,12.1,7.2,9.9,2.5,61.9,0.16,100,8.33,rain,0,0,35.3,16.2,126,1025.1,89.9,10.3,59.5,4.7,3,10,2022-02-26T07:30:55,2022-02-26T18:38:21,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-27,15,2.9,8.7,15,0.2,8.1,2.9,68.8,0,0,0,rain,0,0,38.9,16.7,233.6,1023.6,20.9,10.3,157,12.4,6,10,2022-02-27T07:29:23,2022-02-27T18:39:32,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-02-28,14,8,11,14,8,11,5.2,68,0,0,0,rain,0,0,26.6,15.9,186.3,1026.4,70.8,10.5,79.1,6.4,3,10,2022-02-28T07:27:50,2022-02-28T18:40:43,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-03-01,15.1,4.8,10.2,15.1,3.4,10,6,76.8,0,0,0,,0,0,33.5,21.1,120.2,1025.6,12.4,10.4,167.9,13.3,6,10,2022-03-01T07:26:16,2022-03-01T18:41:54,0.95,Clear,Clear conditions throughout the day.,clear-day,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-03-02,14,5.1,9.9,14,3.3,9.7,7.7,86.5,0.477,100,12.5,rain,0,0,34.6,11.3,245.1,1021.6,56.9,9.3,37.1,2.8,1,10,2022-03-02T07:24:42,2022-03-02T18:43:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-03-03,17,5.2,11,17,3.5,10.8,7.2,79.6,0.015,100,4.17,rain,0,0,34.2,20.6,226.3,1015.8,22.8,9.1,167,13.3,6,10,2022-03-03T07:23:07,2022-03-03T18:44:15,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-03-04,17.3,5.1,10.7,17.3,3.8,10.4,6.7,78,0.044,100,8.33,rain,0,0,31.3,18.4,250.8,1013.8,23.2,10.2,115.8,9.2,4,10,2022-03-04T07:21:31,2022-03-04T18:45:25,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-03-05,15.6,6.9,11.2,15.6,5.4,10.9,3.2,58.9,0.05,100,8.33,rain,0,0,31,20.4,233,1015.2,29.2,10.5,133.5,10.5,5,10,2022-03-05T07:19:55,2022-03-05T18:46:34,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-03-06,11.1,7.8,9.2,11.1,7.2,9,5.7,79.1,10.128,100,37.5,rain,0,0,18.4,8.6,282.4,1015.6,87.9,9.5,60,4.6,3,10,2022-03-06T07:18:18,2022-03-06T18:47:43,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-03-07,13,8,9.8,13,7.4,9.6,5,73.4,4.175,100,4.17,rain,0,0,29.5,13.4,101.4,1016.6,95.1,10.2,97.9,7.8,4,10,2022-03-07T07:16:40,2022-03-07T18:48:52,0.15,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-03-08,10.2,4,7.6,10.2,2.1,7.2,5.8,89.1,5.149,100,33.33,rain,0,0,31.3,12.2,280.4,1018.1,53,9.1,41.6,3.6,1,10,2022-03-08T07:15:03,2022-03-08T18:50:01,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-03-09,14.1,6.5,9.5,14.1,5,9.1,7.3,86.9,2.233,100,25,rain,0,0,27.7,16.3,206.7,1022.2,44.9,9.1,98.6,8.4,5,10,2022-03-09T07:13:24,2022-03-09T18:51:10,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-03-10,15,5.9,10.1,15,4.8,9.9,7.7,85.4,0.426,100,4.17,rain,0,0,40.3,20.5,204.2,1022,43.2,7.8,88,7.7,4,10,2022-03-10T07:11:45,2022-03-10T18:52:18,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-03-11,13.2,7.7,10.7,13.2,7.7,10.7,8.8,88.7,1.413,100,20.83,rain,0,0,31,14.1,111.6,1017.3,60.7,8,36.5,3.2,1,10,2022-03-11T07:10:06,2022-03-11T18:53:26,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D1298,08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-03-12,13,9.5,11.1,13,9.5,11.1,9.9,92.5,52.84,100,87.5,rain,0,0,32.7,11.6,30.3,1012.8,83.4,8.2,48.5,4.2,3,10,2022-03-12T07:08:26,2022-03-12T18:54:34,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-03-13,15.8,5.1,10.7,15.8,5,10.4,7.5,81.8,1.124,100,20.83,rain,0,0,47.5,16.4,322.4,1014.5,61.9,9.6,92.8,7.8,4,10,2022-03-13T07:06:46,2022-03-13T18:55:41,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2022-03-14,14,10.1,12.2,14,10.1,12.2,8.1,76.2,0.039,100,4.17,rain,0,0,60.1,26.3,57.1,1021,92,10,42.6,3.6,2,10,2022-03-14T07:05:06,2022-03-14T18:56:49,0.38,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
