tempC,Q-Enginyeria (Cos Central) [kWh] [Q-Enginyeria],date,WindGustKmph,windspeedMiles,winddirDegree,visibility,cloudcover,time,weatherCode,DewPointC,HeatIndexC,precipMM,pressure,humidity,FeelsLikeC,WindChillC,Q-Enginyeria (Química) [kWh] [Q-Enginyeria],Q-Enginyeria (Espina 4) [kWh] [Q-Enginyeria],windspeedKmph,uvIndex
-5,34.27,2022-04-02,46,9,311,5,65,2.0,329,-9,-5,0.5,1011,83,-11,-11,105.47,1.89,15,1
-5,33.73,2022-04-02,41,10,308,5,58,3.0,329,-9,-5,0.6,1011,84,-11,-11,106.47,1.92,16,1
-6,33.53,2022-04-02,40,10,311,4,68,4.0,311,-10,-6,0.3,1011,85,-12,-12,105.93,1.91,16,1
-7,34.23,2022-04-02,42,10,313,3,78,5.0,311,-11,-7,0.3,1010,86,-13,-13,106.00,1.87,16,1
-8,33.50,2022-04-02,46,10,315,2,87,6.0,311,-13,-8,0.2,1010,87,-14,-14,106.00,1.88,15,1
-8,33.73,2022-04-02,49,11,322,3,77,7.0,311,-13,-8,0.2,1011,86,-15,-15,105.60,1.83,18,1
-8,32.00,2022-04-02,49,13,328,4,66,8.0,311,-12,-8,0.2,1011,85,-15,-15,110.07,1.71,21,1
-7,31.23,2022-04-02,55,15,335,5,55,9.0,311,-12,-7,0.2,1011,84,-15,-15,113.93,1.74,24,1
-6,32.50,2022-04-02,56,14,334,5,63,10.0,311,-12,-6,0.1,1012,80,-14,-14,116.07,1.75,23,1
-6,32.77,2022-04-02,56,13,333,5,70,11.0,311,-12,-6,0.1,1012,76,-13,-13,121.07,1.76,21,1
-5,32.50,2022-04-02,52,13,332,5,78,12.0,119,-12,-5,0.0,1013,72,-12,-12,122.80,1.75,20,1
-4,32.23,2022-04-02,49,12,333,6,76,13.0,119,-10,-4,0.0,1013,71,-10,-10,126.47,1.76,19,1
-2,33.27,2022-04-02,45,11,333,6,75,14.0,119,-8,-2,0.0,1013,70,-8,-8,123.20,1.75,17,1
-2,32.77,2022-04-02,40,10,334,7,73,15.0,119,-7,-2,0.0,1013,69,-7,-7,128.07,1.81,16,1
-2,33.00,2022-04-02,38,9,337,7,74,16.0,119,-7,-2,0.0,1013,71,-7,-7,125.40,1.76,15,1
-2,34.27,2022-04-02,35,8,341,7,75,17.0,119,-7,-2,0.0,1014,73,-7,-7,125.07,1.81,13,1
-3,33.23,2022-04-02,32,8,344,7,76,18.0,119,-7,-3,0.0,1014,75,-7,-7,126.07,1.76,12,1
-4,33.00,2022-04-02,28,7,346,5,69,19.0,119,-7,-4,0.0,1016,81,-9,-9,120.87,1.78,11,1
-6,33.50,2022-04-02,28,7,348,4,62,20.0,119,-8,-6,0.0,1018,88,-10,-10,120.47,1.86,11,1
-7,35.00,2022-04-02,28,6,350,2,55,21.0,116,-8,-7,0.0,1020,95,-12,-12,116.33,1.93,10,1
-8,34.00,2022-04-02,27,6,348,5,50,22.0,116,-9,-8,0.0,1021,94,-13,-13,115.20,1.89,10,1
-9,34.23,2022-04-02,27,6,346,7,45,23.0,116,-10,-9,0.0,1022,93,-14,-14,115.00,1.88,10,1
-8,34.03,2022-04-03,26,6,344,10,40,0.0,116,-11,-8,0.0,1023,93,-13,-13,109.87,1.90,10,1
-8,36.10,2022-04-03,25,6,344,10,40,1.0,116,-11,-8,0.0,1023,92,-13,-13,109.67,1.88,10,1
-8,50.03,2022-04-03,25,6,344,10,39,2.0,116,-12,-8,0.0,1023,92,-13,-13,112.80,1.89,10,1
-8,50.23,2022-04-03,25,6,344,10,39,3.0,116,-13,-8,0.0,1024,92,-13,-13,113.13,1.87,10,1
-9,50.27,2022-04-03,25,6,344,10,29,4.0,116,-15,-9,0.0,1024,91,-14,-14,112.53,1.93,9,1
-10,50.50,2022-04-03,24,6,344,10,19,5.0,113,-17,-10,0.0,1024,89,-15,-15,113.00,1.88,9,1
-11,49.97,2022-04-03,24,5,345,10,10,6.0,113,-18,-11,0.0,1024,88,-16,-16,108.47,1.85,9,2
-10,49.77,2022-04-03,23,5,343,10,10,7.0,113,-17,-10,0.0,1022,77,-14,-14,107.47,1.86,8,2
-7,47.73,2022-04-03,21,5,341,10,10,8.0,113,-17,-7,0.0,1020,67,-11,-11,112.60,1.72,7,2
-6,48.50,2022-04-03,22,4,340,10,10,9.0,113,-16,-6,0.0,1018,56,-10,-10,121.00,1.75,7,2
-4,48.00,2022-04-03,22,4,321,10,9,10.0,113,-15,-4,0.0,1017,52,-7,-7,122.00,1.73,6,2
-3,49.00,2022-04-03,21,4,301,10,9,11.0,113,-15,-3,0.0,1016,48,-5,-5,122.93,1.76,6,2
-1,48.50,2022-04-03,22,4,282,10,9,12.0,113,-14,-1,0.0,1015,44,-3,-3,119.93,1.75,6,2
0,48.00,2022-04-03,22,3,263,9,70,13.0,311,-11,0,0.1,1014,47,-2,-2,118.53,1.73,5,1
0,48.77,2022-04-03,20,3,245,8,71,14.0,311,-9,0,0.1,1013,51,-1,-1,120.53,1.74,4,1
2,48.77,2022-04-03,17,2,226,7,61,15.0,119,-6,2,0.0,1013,54,2,2,120.67,1.73,4,1
1,48.97,2022-04-03,16,3,158,6,68,16.0,311,-5,1,0.1,1014,68,0,0,121.87,1.77,4,1
0,48.73,2022-04-03,16,3,90,6,76,17.0,311,-4,0,0.1,1015,81,-2,-2,119.47,1.72,5,1
-2,48.53,2022-04-03,15,4,21,5,83,18.0,311,-2,-2,0.1,1016,95,-4,-4,120.60,1.74,6,1
-2,47.73,2022-04-03,12,4,14,6,79,19.0,119,-3,-2,0.0,1018,95,-5,-5,116.40,1.72,6,1
-3,49.77,2022-04-03,13,3,7,6,75,20.0,311,-4,-3,0.1,1019,95,-6,-6,119.60,1.89,5,1
-4,50.77,2022-04-03,14,3,1,7,71,21.0,119,-5,-4,0.0,1021,96,-6,-6,120.47,1.86,5,1
-4,59.03,2022-04-03,16,4,115,8,61,22.0,119,-7,-4,0.0,1023,95,-7,-7,118.40,1.86,6,1
-5,58.00,2022-04-03,17,4,230,9,52,23.0,116,-9,-5,0.0,1025,94,-9,-9,120.00,1.86,7,1
-7,57.77,2022-04-04,19,5,344,10,43,0.0,116,-11,-7,0.0,1027,93,-10,-10,112.47,1.84,8,1
-7,92.00,2022-04-04,19,5,347,10,36,1.0,116,-11,-7,0.0,1027,92,-11,-11,129.33,4.86,8,1
-7,115.23,2022-04-04,20,5,349,10,30,2.0,116,-12,-7,0.0,1027,91,-12,-12,143.87,7.04,8,1
-8,118.53,2022-04-04,17,5,351,10,23,3.0,113,-12,-8,0.0,1026,91,-12,-12,140.60,7.01,8,1
-8,121.87,2022-04-04,18,5,352,10,15,4.0,113,-13,-8,0.0,1027,86,-13,-13,139.53,7.26,9,1
-9,139.83,2022-04-04,19,6,352,10,8,5.0,113,-14,-9,0.0,1027,82,-13,-13,140.47,8.54,9,1
-9,147.57,2022-04-04,20,6,353,10,0,6.0,113,-15,-9,0.0,1027,77,-14,-14,143.87,9.63,9,2
-8,161.70,2022-04-04,18,6,238,10,2,7.0,113,-14,-8,0.0,1025,72,-13,-13,150.67,9.54,9,2
-7,191.73,2022-04-04,16,5,124,10,4,8.0,113,-14,-7,0.0,1023,68,-11,-11,161.20,13.08,8,2
-5,212.63,2022-04-04,15,5,9,10,5,9.0,113,-13,-5,0.0,1021,63,-9,-9,185.60,14.90,8,2
-3,222.60,2022-04-04,18,5,15,10,6,10.0,113,-12,-3,0.0,1020,61,-6,-6,193.53,15.29,8,2
-1,230.20,2022-04-04,18,5,20,10,7,11.0,113,-11,-1,0.0,1019,59,-4,-4,196.60,14.92,8,2
0,222.20,2022-04-04,18,5,26,10,8,12.0,113,-10,0,0.0,1018,57,-3,-3,203.07,15.26,8,2
2,215.60,2022-04-04,18,5,25,10,7,13.0,113,-7,2,0.0,1017,58,-1,-1,203.47,16.08,8,2
3,204.47,2022-04-04,18,5,24,10,7,14.0,113,-5,3,0.0,1017,60,1,1,194.33,14.87,9,2
4,191.47,2022-04-04,18,6,24,10,6,15.0,113,-3,4,0.0,1016,61,2,2,200.13,14.71,9,2
3,190.17,2022-04-04,19,6,24,10,9,16.0,113,-3,3,0.0,1017,66,1,1,192.80,14.20,9,2
2,184.43,2022-04-04,19,6,24,10,12,17.0,113,-3,2,0.0,1017,70,0,0,186.00,13.31,9,2
2,161.83,2022-04-04,18,6,24,10,16,18.0,113,-3,2,0.0,1018,75,-1,-1,181.07,12.57,9,1
1,150.43,2022-04-04,17,5,19,7,28,19.0,116,-3,1,0.0,1020,81,-2,-2,173.40,10.59,9,1
-1,91.70,2022-04-04,16,5,14,5,39,20.0,116,-4,-1,0.0,1022,88,-4,-4,149.27,5.62,8,1
-2,52.20,2022-04-04,13,5,10,2,51,21.0,116,-5,-2,0.0,1023,94,-5,-5,129.93,3.33,8,1
-3,45.20,2022-04-04,15,5,8,5,36,22.0,116,-6,-3,0.0,1023,91,-6,-6,126.40,2.85,8,1
-4,36.47,2022-04-04,17,5,6,7,22,23.0,113,-7,-4,0.0,1023,88,-7,-7,119.93,1.96,9,1
-4,34.73,2022-04-05,19,6,5,10,7,0.0,113,-8,-4,0.0,1023,85,-8,-8,117.00,1.96,9,1
-5,35.00,2022-04-05,18,5,122,10,6,1.0,113,-9,-5,0.0,1023,82,-8,-8,113.93,1.93,9,1
-5,35.57,2022-04-05,17,5,240,10,5,2.0,113,-10,-5,0.0,1022,79,-9,-9,113.07,1.99,8,1
-6,43.77,2022-04-05,16,5,357,10,3,3.0,113,-11,-6,0.0,1022,76,-9,-9,113.00,1.92,8,1
-6,82.90,2022-04-05,16,5,358,10,3,4.0,113,-12,-6,0.0,1022,73,-10,-10,132.80,5.21,8,1
-7,135.43,2022-04-05,17,5,358,10,3,5.0,113,-14,-7,0.0,1022,71,-11,-11,146.93,8.60,8,1
-8,152.13,2022-04-05,17,5,358,10,2,6.0,113,-15,-8,0.0,1021,68,-12,-12,149.07,9.92,8,2
-6,161.70,2022-04-05,16,5,358,10,2,7.0,113,-14,-6,0.0,1020,60,-10,-10,156.13,9.89,8,2
-4,190.40,2022-04-05,18,4,359,10,2,8.0,113,-14,-4,0.0,1018,53,-7,-7,173.53,14.68,7,2
0,204.83,2022-04-05,13,4,359,10,2,9.0,113,-13,0,0.0,1016,45,-2,-2,185.60,14.78,6,2
2,225.67,2022-04-05,16,4,359,10,2,10.0,113,-11,2,0.0,1015,45,0,0,196.13,14.47,7,2
3,226.93,2022-04-05,16,4,360,10,2,11.0,113,-10,3,0.0,1014,46,1,1,201.80,13.94,7,2
4,223.70,2022-04-05,16,5,360,10,1,12.0,113,-8,4,0.0,1014,46,3,3,209.07,14.86,8,2
6,219.23,2022-04-05,16,5,359,10,2,13.0,113,-6,6,0.0,1013,49,4,4,202.73,15.00,8,3
7,209.13,2022-04-05,16,5,358,10,3,14.0,113,-4,7,0.0,1012,51,6,6,206.93,15.55,8,3
8,204.03,2022-04-05,16,5,358,10,4,15.0,113,-1,8,0.0,1012,54,6,6,208.73,15.92,8,3
8,201.63,2022-04-05,17,4,357,10,6,16.0,113,-1,8,0.0,1012,60,7,7,212.27,13.02,7,3
7,191.20,2022-04-05,15,4,356,10,9,17.0,113,0,7,0.0,1012,66,6,6,200.40,12.23,6,3
5,173.60,2022-04-05,13,3,355,10,12,18.0,113,1,5,0.0,1012,72,4,4,192.00,12.80,5,1
5,162.37,2022-04-05,13,4,355,10,18,19.0,113,0,5,0.0,1014,78,3,3,180.47,12.62,6,1
3,95.40,2022-04-05,14,4,355,10,24,20.0,113,-1,3,0.0,1015,84,2,2,150.07,6.52,7,1
2,47.20,2022-04-05,16,4,355,10,30,21.0,116,-2,2,0.0,1017,91,0,0,138.00,3.41,7,1
2,40.67,2022-04-05,16,4,237,10,26,22.0,116,-2,2,0.0,1016,88,0,0,132.87,2.87,7,1
1,36.50,2022-04-05,16,4,119,10,22,23.0,113,-2,1,0.0,1016,85,-1,-1,127.93,1.96,7,1
0,35.27,2022-04-06,15,4,1,10,19,0.0,113,-3,0,0.0,1016,83,-3,-3,125.67,1.97,7,1
-1,35.00,2022-04-06,12,4,1,10,46,1.0,116,-3,-1,0.0,1016,86,-4,-4,123.87,1.95,7,1
-1,35.00,2022-04-06,13,4,1,10,73,2.0,119,-4,-1,0.0,1015,89,-4,-4,119.53,1.95,7,1
-2,37.27,2022-04-06,14,4,0,10,100,3.0,122,-5,-2,0.0,1015,93,-5,-5,120.07,2.00,7,1
-2,78.97,2022-04-06,14,4,1,10,91,4.0,122,-5,-2,0.0,1014,93,-5,-5,144.67,5.17,7,1
-2,134.13,2022-04-06,13,4,2,10,82,5.0,119,-5,-2,0.0,1014,93,-5,-5,158.60,8.59,6,1
-2,145.90,2022-04-06,13,4,3,10,73,6.0,119,-5,-2,0.0,1013,94,-5,-5,162.53,10.38,6,1
-2,163.93,2022-04-06,16,4,121,10,76,7.0,119,-5,-2,0.0,1013,91,-4,-4,170.67,8.91,6,1
0,191.63,2022-04-06,16,4,239,10,79,8.0,119,-4,0,0.0,1013,88,-2,-2,180.60,14.39,6,1
1,204.33,2022-04-06,16,3,358,10,82,9.0,119,-2,1,0.0,1013,85,0,0,196.53,17.30,5,1
2,216.87,2022-04-06,17,3,356,10,82,10.0,119,-1,2,0.0,1012,82,1,1,208.60,17.36,6,1
3,221.17,2022-04-06,17,4,355,10,82,11.0,176,-1,3,0.1,1012,79,2,2,203.73,17.23,6,1
4,216.33,2022-04-06,18,4,354,10,82,12.0,176,-1,4,0.2,1011,76,2,2,212.67,17.11,6,1
5,220.47,2022-04-06,18,4,346,10,78,13.0,176,0,5,0.3,1011,77,4,4,214.07,17.19,6,1
6,212.40,2022-04-06,19,4,339,9,74,14.0,176,1,6,0.3,1011,78,5,5,206.07,15.04,6,2
6,204.50,2022-04-06,18,4,332,9,70,15.0,176,3,6,0.3,1010,80,5,5,212.00,14.18,6,2
7,202.20,2022-04-06,18,4,335,9,68,16.0,176,2,7,0.1,1011,81,6,6,216.00,13.85,6,2
6,189.60,2022-04-06,18,4,337,10,65,17.0,176,2,6,0.1,1012,83,5,5,202.27,13.82,6,2
6,165.33,2022-04-06,17,4,340,10,63,18.0,176,2,6,0.1,1012,84,5,5,196.00,13.46,6,1
5,151.60,2022-04-06,15,4,337,7,62,19.0,119,2,5,0.0,1014,88,4,4,186.00,12.45,6,1
4,88.27,2022-04-06,14,4,335,5,60,20.0,176,2,4,0.1,1016,91,2,2,154.67,5.71,6,1
3,48.67,2022-04-06,16,4,333,2,59,21.0,116,1,3,0.0,1017,95,1,1,134.47,3.32,7,1
2,41.17,2022-04-06,18,4,336,5,53,22.0,116,1,2,0.0,1017,94,0,0,134.40,2.84,7,1
2,35.77,2022-04-06,19,5,339,7,48,23.0,116,0,2,0.0,1017,94,0,0,128.93,2.00,7,1
1,35.23,2022-04-07,20,5,342,10,42,0.0,116,0,1,0.0,1017,93,-2,-2,123.00,1.98,8,1
0,35.50,2022-04-07,22,5,343,10,34,1.0,116,-1,0,0.0,1017,91,-3,-3,121.47,1.95,8,1
-1,34.53,2022-04-07,24,5,344,10,25,2.0,116,-2,-1,0.0,1017,90,-4,-4,119.47,1.97,9,1
-2,37.00,2022-04-07,25,6,345,10,17,3.0,113,-3,-2,0.0,1018,88,-5,-5,119.47,1.97,9,1
-2,78.50,2022-04-07,25,6,347,10,13,4.0,113,-5,-2,0.0,1018,86,-6,-6,140.87,5.06,9,1
-3,135.63,2022-04-07,24,5,350,10,10,5.0,113,-6,-3,0.0,1018,83,-7,-7,154.47,8.60,9,1
-3,147.27,2022-04-07,24,5,352,10,7,6.0,113,-7,-3,0.0,1018,80,-6,-6,157.53,9.68,9,2
-2,151.43,2022-04-07,23,5,347,10,7,7.0,113,-6,-2,0.0,1017,74,-5,-5,162.07,9.64,8,2
1,185.97,2022-04-07,20,4,343,10,7,8.0,113,-2,1,0.0,1016,68,-1,-1,169.13,12.22,7,2
5,198.83,2022-04-07,19,4,339,10,7,9.0,113,-2,5,0.0,1016,61,3,3,188.60,11.49,6,2
6,211.33,2022-04-07,18,4,308,10,5,10.0,113,-2,6,0.0,1015,56,5,5,208.67,11.19,6,3
8,215.23,2022-04-07,15,4,277,10,3,11.0,113,-1,8,0.0,1014,50,7,7,216.00,11.42,6,3
10,208.43,2022-04-07,14,4,246,10,1,12.0,113,-1,10,0.0,1014,45,9,9,223.53,11.59,6,3
11,208.73,2022-04-07,16,4,238,10,2,13.0,113,0,11,0.0,1013,44,11,11,227.07,11.47,6,4
13,198.96,2022-04-07,18,4,230,10,3,14.0,113,1,13,0.0,1013,43,12,12,215.87,11.04,7,4
14,189.67,2022-04-07,18,5,222,10,5,15.0,113,1,14,0.0,1012,42,13,13,215.60,11.90,8,4
14,187.73,2022-04-07,16,4,247,10,6,16.0,113,3,14,0.0,1012,48,14,14,229.54,12.74,6,4
13,178.90,2022-04-07,14,3,271,10,7,17.0,113,3,13,0.0,1013,55,14,14,215.46,13.21,4,4
12,164.60,2022-04-07,11,2,296,10,9,18.0,113,4,12,0.0,1013,61,12,12,204.53,12.99,3,1
10,151.17,2022-04-07,10,1,295,10,9,19.0,113,5,10,0.0,1015,69,10,10,187.20,11.36,2,1
8,90.23,2022-04-07,11,1,295,10,8,20.0,113,4,8,0.0,1016,76,8,8,160.47,6.31,2,1
7,49.70,2022-04-07,12,1,294,10,8,21.0,113,3,7,0.0,1017,83,7,7,136.07,3.76,2,1
7,41.67,2022-04-07,14,1,296,10,8,22.0,113,3,7,0.0,1017,84,7,7,135.47,3.15,2,1
6,37.23,2022-04-07,14,2,298,10,7,23.0,113,3,6,0.0,1017,85,6,6,133.53,2.00,3,1
6,36.23,2022-04-08,14,2,300,10,7,0.0,113,3,6,0.0,1017,85,5,5,126.93,1.99,4,1
5,36.27,2022-04-08,13,2,292,10,6,1.0,113,2,5,0.0,1016,82,5,5,124.00,2.00,3,1
4,36.77,2022-04-08,12,2,285,10,6,2.0,113,2,4,0.0,1016,78,4,4,125.87,1.94,3,1
4,37.50,2022-04-08,11,2,277,10,5,3.0,113,1,4,0.0,1015,74,4,4,123.00,1.95,3,1
3,78.37,2022-04-08,13,2,261,10,6,4.0,113,0,3,0.0,1015,77,2,2,141.47,5.16,3,1
2,117.83,2022-04-08,15,2,245,10,6,5.0,113,-1,2,0.0,1015,80,1,1,159.93,8.58,4,1
0,130.97,2022-04-08,17,3,229,10,6,6.0,113,-1,0,0.0,1015,82,-1,-1,159.24,9.56,4,2
1,145.09,2022-04-08,21,4,227,10,6,7.0,113,-2,1,0.0,1013,74,-1,-1,168.83,9.45,6,2
3,176.50,2022-04-08,23,5,225,10,5,8.0,113,-1,3,0.0,1012,66,1,1,176.33,12.93,8,2
6,194.07,2022-04-08,25,6,222,10,5,9.0,113,0,6,0.0,1011,58,4,4,199.60,12.90,10,3
8,200.77,2022-04-08,26,6,226,10,5,10.0,113,-1,8,0.0,1010,50,6,6,213.07,11.68,10,3
10,200.23,2022-04-08,24,4,229,10,6,11.0,113,-2,10,0.0,1010,42,9,9,218.00,12.02,6,3
11,190.37,2022-04-08,23,4,232,10,7,12.0,113,-3,11,0.0,1009,34,11,11,225.53,13.26,7,4
13,187.53,2022-04-08,21,6,250,10,9,13.0,113,-2,13,0.0,1009,36,12,12,223.33,13.30,10,4
13,172.80,2022-04-08,20,5,267,10,11,14.0,113,-1,13,0.0,1008,37,12,12,207.93,12.66,8,4
15,95.87,2022-04-08,19,4,284,10,13,15.0,113,1,15,0.0,1008,38,15,15,164.07,11.80,7,4
14,84.73,2022-04-08,19,4,193,10,78,16.0,176,3,14,0.1,1008,49,13,13,159.00,11.25,7,3
12,80.70,2022-04-08,18,4,102,10,75,17.0,176,4,12,0.1,1009,61,12,12,153.53,9.92,7,3
11,67.10,2022-04-08,15,4,11,10,46,18.0,116,6,11,0.0,1010,72,10,10,144.07,8.78,7,1
10,50.19,2022-04-08,13,4,120,10,59,19.0,116,6,10,0.0,1010,78,9,9,140.04,3.60,6,1
8,38.11,2022-04-08,11,3,230,10,72,20.0,176,6,8,0.1,1011,84,8,8,129.69,3.05,5,1
7,35.50,2022-04-08,11,2,339,10,84,21.0,176,6,7,0.1,1012,91,7,7,130.40,3.04,3,1
7,31.93,2022-04-08,14,3,340,10,89,22.0,176,5,7,0.1,1012,92,6,6,129.07,2.64,5,1
6,29.00,2022-04-08,16,4,340,10,93,23.0,176,5,6,0.2,1011,93,5,5,128.87,1.76,7,1
6,28.00,2022-04-09,20,5,341,10,98,0.0,176,5,6,0.2,1011,94,4,4,122.40,1.78,9,1
4,28.00,2022-04-09,22,6,344,10,93,1.0,176,4,4,0.1,1012,95,2,2,117.60,1.72,10,1
4,27.73,2022-04-09,24,7,347,9,89,2.0,122,3,4,0.0,1012,95,2,2,121.40,1.74,11,1
2,27.77,2022-04-09,25,7,350,9,85,3.0,119,1,2,0.0,1013,95,-2,-2,118.13,1.73,12,1
1,27.73,2022-04-09,26,7,349,8,79,4.0,119,0,1,0.0,1014,95,-3,-3,117.53,1.74,12,1
0,27.77,2022-04-09,26,7,348,8,74,5.0,119,-1,0,0.0,1014,94,-4,-4,117.93,1.71,12,1
-1,27.27,2022-04-09,26,7,347,7,68,6.0,119,-2,-1,0.0,1015,93,-5,-5,114.67,1.75,12,1
0,25.97,2022-04-09,25,7,345,8,50,7.0,116,-3,0,0.0,1015,86,-4,-4,116.00,1.69,11,2
2,25.77,2022-04-09,24,7,343,9,31,8.0,116,-1,2,0.0,1015,79,-1,-1,117.33,1.65,11,2
3,25.73,2022-04-09,25,6,341,10,13,9.0,113,-2,3,0.0,1015,71,0,0,119.53,1.63,10,2
5,25.73,2022-04-09,26,6,334,10,15,10.0,113,-4,5,0.0,1015,63,2,2,123.13,1.65,10,2
6,26.03,2022-04-09,28,7,326,10,17,11.0,113,-5,6,0.0,1014,55,4,4,120.40,1.67,11,3
7,25.97,2022-04-09,28,7,319,10,19,12.0,113,-5,7,0.0,1014,48,5,5,123.07,1.66,11,3
8,25.77,2022-04-09,30,7,323,10,15,13.0,113,-5,8,0.0,1014,47,6,6,123.60,1.65,11,3
8,26.00,2022-04-09,29,7,326,10,11,14.0,113,-4,8,0.0,1014,46,6,6,127.47,1.66,12,3
8,25.50,2022-04-09,29,8,330,10,7,15.0,113,-4,8,0.0,1014,45,6,6,127.60,1.67,13,3
8,25.77,2022-04-09,26,7,328,10,6,16.0,113,-4,8,0.0,1014,47,6,6,124.80,1.65,12,3
7,25.97,2022-04-09,25,7,326,10,4,17.0,113,-4,7,0.0,1015,49,5,5,123.00,1.65,11,3
7,26.27,2022-04-09,22,6,324,10,3,18.0,113,-4,7,0.0,1016,51,4,4,117.93,1.65,10,1
5,25.50,2022-04-09,18,6,332,10,7,19.0,113,-4,5,0.0,1018,63,3,3,125.13,1.67,10,1
4,27.53,2022-04-09,17,4,340,10,11,20.0,113,-1,4,0.0,1020,75,2,2,119.87,1.79,6,1
3,27.73,2022-04-09,17,6,348,10,14,21.0,113,-3,3,0.0,1022,88,0,0,119.07,1.75,9,1
2,27.50,2022-04-09,16,5,348,10,11,22.0,113,-2,2,0.0,1022,86,0,0,118.00,1.74,8,1
2,27.23,2022-04-09,16,4,348,10,9,23.0,113,-2,2,0.0,1022,84,0,0,116.40,1.75,6,1
2,27.77,2022-04-10,16,3,348,10,6,0.0,113,-2,2,0.0,1022,83,1,1,113.60,1.72,5,1
2,27.73,2022-04-10,14,3,302,10,6,1.0,113,-3,2,0.0,1021,78,0,0,111.33,1.75,5,1
1,27.77,2022-04-10,12,3,257,10,6,2.0,113,-4,1,0.0,1021,74,-1,-1,112.00,1.75,5,1
1,27.27,2022-04-10,11,3,211,10,6,3.0,113,-4,1,0.0,1021,70,-1,-1,111.73,1.72,5,1
1,27.47,2022-04-10,11,2,219,10,6,4.0,113,-4,1,0.0,1020,72,0,0,113.33,1.75,4,1
1,27.00,2022-04-10,12,2,228,10,6,5.0,113,-3,1,0.0,1020,75,1,1,110.53,1.73,3,1
1,27.27,2022-04-10,12,1,236,10,7,6.0,113,-3,1,0.0,1020,77,1,1,109.00,1.72,2,2
2,26.00,2022-04-10,13,2,230,10,6,7.0,113,-3,2,0.0,1019,68,2,2,109.47,1.70,4,2
4,25.47,2022-04-10,15,3,223,10,5,8.0,113,-3,4,0.0,1018,59,3,3,113.53,1.64,5,2
6,25.00,2022-04-10,18,4,217,10,4,9.0,113,-4,6,0.0,1017,51,4,4,115.00,1.65,7,3
7,25.27,2022-04-10,17,5,215,10,4,10.0,113,-4,7,0.0,1016,46,6,6,118.07,1.61,8,3
8,26.00,2022-04-10,16,5,213,10,4,11.0,113,-4,8,0.0,1016,41,7,7,120.47,1.63,8,3
10,25.50,2022-04-10,17,6,212,10,4,12.0,113,-5,10,0.0,1015,37,8,8,121.13,1.65,9,3
11,25.73,2022-04-10,18,6,210,10,5,13.0,113,-3,11,0.0,1014,37,10,10,123.27,1.64,10,4
12,25.77,2022-04-10,19,6,209,10,5,14.0,113,-2,12,0.0,1014,37,11,11,127.07,1.64,10,4
12,25.50,2022-04-10,21,7,208,10,6,15.0,113,0,12,0.0,1013,37,11,11,125.13,1.63,11,4
12,25.73,2022-04-10,21,6,206,10,7,16.0,113,0,12,0.0,1013,44,11,11,126.33,1.64,10,4
12,25.53,2022-04-10,21,6,204,10,7,17.0,113,1,12,0.0,1013,50,10,10,130.13,1.67,10,4
11,25.97,2022-04-10,20,6,202,10,7,18.0,113,3,11,0.0,1013,57,10,10,126.00,1.63,9,1
9,26.77,2022-04-10,19,5,205,7,27,19.0,116,3,9,0.0,1014,70,7,7,124.00,1.69,8,1
7,26.27,2022-04-10,18,5,209,5,46,20.0,116,4,7,0.0,1016,83,5,5,121.53,1.74,7,1
5,27.27,2022-04-10,20,4,212,2,65,21.0,119,4,5,0.0,1017,96,3,3,121.00,1.73,6,1
5,27.47,2022-04-10,24,4,218,2,67,22.0,119,4,5,0.0,1017,96,3,3,116.40,1.74,7,1
4,27.00,2022-04-10,27,4,225,2,68,23.0,119,4,4,0.0,1017,96,3,3,117.93,1.74,7,1
4,27.27,2022-04-11,29,4,232,2,69,0.0,119,4,4,0.0,1017,96,3,3,114.07,1.74,7,1
3,27.50,2022-04-11,32,4,231,5,52,1.0,116,2,3,0.0,1016,94,1,1,113.47,1.72,7,1
3,26.73,2022-04-11,34,5,230,7,35,2.0,116,1,3,0.0,1016,93,1,1,109.47,1.72,7,1
2,27.00,2022-04-11,35,5,229,10,18,3.0,113,1,2,0.0,1015,92,0,0,111.00,1.76,8,1
2,27.03,2022-04-11,35,5,227,10,16,4.0,113,0,2,0.0,1015,92,0,0,107.00,1.71,7,1
2,27.73,2022-04-11,35,5,226,10,14,5.0,113,0,2,0.0,1015,91,0,0,111.07,1.72,7,1
2,29.77,2022-04-11,35,4,225,10,12,6.0,113,0,2,0.0,1015,91,0,0,109.00,1.73,7,2
3,26.70,2022-04-11,35,6,220,10,14,7.0,113,0,3,0.0,1014,85,1,1,108.33,1.70,9,2
4,26.03,2022-04-11,33,7,215,10,16,8.0,113,1,4,0.0,1014,80,2,2,120.27,1.65,11,2
7,26.23,2022-04-11,35,8,211,10,18,9.0,113,2,7,0.0,1013,75,4,4,126.00,1.61,13,3
8,26.77,2022-04-11,35,8,206,10,14,10.0,113,2,8,0.0,1013,69,6,6,133.60,1.67,13,3
10,28.00,2022-04-11,36,8,200,10,10,11.0,113,3,10,0.0,1012,63,8,8,137.23,1.65,14,3
11,27.77,2022-04-11,35,9,195,10,7,12.0,113,3,11,0.0,1012,57,9,9,141.30,1.63,14,4
12,27.97,2022-04-11,34,8,194,10,7,13.0,113,4,12,0.0,1011,55,11,11,134.27,1.65,14,4
